substrate,tf,alpha
FRS2,MSN2,0.000000
FRS2,RAP1,-0.062219
FRS2,TUP1,0.283869
FRS2,YRM1,0.000000
FRT1,STE12,-0.092901
FRT1,TEC1,-0.053179
FRT2,CRZ1,-0.020919
FRT2,FKH2,-0.080987
FRT2,MSN2,-0.077528
FRT2,TEC1,0.000000
FSF1,ADR1,0.000000
FSF1,CBF1,0.095350
FSF1,LEU3,0.278303
FSF1,MSN2,0.113854
FSH1,HSF1,-0.218945
FSH1,SKO1,0.050622
FSH1,SOK2,-0.044919
FSH2,STE12,-0.101597
FSH3,RFX1,-0.000398
FTH1,AFT1,0.000000
FTH1,AFT2,-0.397593
FTH1,HSF1,0.166804
FTR1,AFT1,0.465123
FTR1,AFT2,-0.409942
FTR1,MAC1,-0.000748
FTR1,MSN2,0.000072
FTR1,PDR1,0.000000
FTR1,SOK2,-0.364772
FTR1,SWI4,-0.065341
FTR1,TEC1,-0.323517
FTR1,TUP1,-0.067217
FUI1,DAL81,0.000000
FUI1,MSN1,0.000000
FUI1,MSN2,0.119323
FUI1,RAP1,0.018950
FUI1,SPT23,0.000000
FUN19,SOK2,0.045344
FUN26,MCM1,-0.047885
FUN26,SFP1,0.027524
FUN26,SWI5,0.444277
FUN30,STE12,0.129573
FUR1,RAP1,0.040581
FUR1,SWI5,0.122002
FUR4,ABF1,0.057592
FUR4,MSN1,-0.108339
FUR4,TEC1,-0.026151
FUS2,STE12,0.000000
FUS2,TEC1,-0.100397
FUS3,MSN2,0.042963
FUS3,STE12,0.026380
FUS3,TEC1,0.143662
FYV12,STB5,-0.074116
FYV4,STE12,-0.068731
FYV6,STE12,-0.202407
FYV6,TEC1,0.000000
FYV7,MET28,-0.031117
FZO1,ABF1,0.247677
FZO1,YAP1,0.000000
GAC1,ADR1,0.000000
GAC1,CIN5,0.067404
GAC1,FHL1,-0.012155
GAC1,MSN2,-0.159507
GAC1,PDR1,-0.017150
GAC1,PDR3,-0.032837
GAC1,SOK2,-0.119615
GAC1,STE12,0.000000
GAC1,TEC1,-0.218828
GAL1,GAL4,0.083526
GAL1,GAL80,0.151896
GAL1,MIG1,-0.140102
GAL1,MIG2,0.146833
GAL1,MSN2,0.000000
GAL1,NRG1,0.239170
GAL1,STE12,-0.101033
GAL10,GAL4,-0.070153
GAL10,GAL80,0.237550
GAL10,MSN2,0.000000
GAL10,NRG1,0.326677
GAL10,PIP2,-0.195914
GAL11,RAP1,0.207496
GAL2,GAL4,-0.013446
GAL3,CIN5,0.209058
GAL3,GAL4,0.252824
GAL3,STE12,0.006457
GAL4,MIG1,-0.043664
GAL7,NRG1,0.334826
GAL80,GAL4,0.001633
GAP1,ABF1,0.000000
GAP1,CAT8,-0.002941
GAP1,GLN3,-0.126438
GAP1,GZF3,0.103394
GAP1,MSN2,-0.046808
GAP1,SKO1,0.081470
GAP1,SOK2,0.102192
GAP1,TEC1,0.170063
GAP1,YAP1,-0.047894
GAP1,YAP6,-0.080619
GAR1,CBF1,0.054860
GAS1,ASH1,0.284460
GAS2,SUM1,0.076160
GAS3,FKH1,-0.230754
GAS3,SWI6,0.580577
GAT1,ACE2,0.044529
GAT1,DAL80,0.244835
GAT1,GCN4,-0.092544
GAT1,GLN3,0.000000
GAT1,GZF3,-0.097875
GAT1,HAP2,0.102551
GAT1,MSN2,-0.212263
GAT1,STE12,0.049666
GAT1,SWI5,0.465367
GAT1,UME6,0.000000
GAT2,FLO8,0.020315
GAT2,GCN4,-0.063783
GAT2,RAP1,-0.111290
GAT2,RIM101,0.125804
GAT2,SKO1,-0.063909
GAT2,SOK2,-0.147431
GAT2,SWI4,0.000000
GAT4,TUP1,0.098301
GAT4,UME6,-0.202374
GCD1,RPN4,0.140811
GCD11,ARG80,0.150829
GCD11,REB1,0.169230
GCD6,STE12,0.077801
GCD6,TEC1,-0.117167
GCG1,REB1,0.000000
GCG1,XBP1,0.203967
GCN1,ABF1,-0.024378
GCN1,RPN4,0.139029
GCN1,STE12,0.014152
GCN2,ABF1,0.062735
GCN4,GLN3,0.000000
GCN4,HAP4,0.000000
GCN4,STP1,-0.063798
GCR1,RAP1,0.141657
GCR1,RFX1,0.059867
GCS1,PHO2,0.229040
GCV1,BAS1,-0.259261
GCV2,AFT1,-0.106287
GCV2,BAS1,-0.279009
GCV2,GCN4,0.301983
GCV2,YAP1,0.020675
GCV3,ABF1,0.139284
GCV3,BAS1,-0.342595
GCV3,YAP1,0.006671
GCY1,CIN5,0.156716
GCY1,GAL4,0.188722
GCY1,REB1,-0.148743
GDA1,BAS1,0.080421
GDB1,CIN5,0.229901
GDB1,PDR1,-0.007506
GDB1,SPT23,0.000000
GDE1,PHO4,-0.205575
GDH1,CIN5,0.000000
GDH1,GLN3,0.080934
GDH1,HAP2,-0.097399
GDH1,LEU3,0.150207
GDH1,MSN2,-0.228275
GDH1,SOK2,0.128170
GDH2,GAT1,0.116279
GDH2,GCN4,0.006707
GDH2,GLN3,-0.103141
GDH2,MSN2,0.124580
GDH3,ARR1,0.000000
GDH3,CAD1,0.135397
GDH3,MAL33,-0.092785
GDH3,SKN7,-0.165109
GDH3,SOK2,-0.031429
GDH3,SWI5,0.000000
GDH3,YOX1,-0.138930
GDI1,MSN2,-0.175067
GDS1,MCM1,0.074709
GDS1,RAP1,0.149972
GEA2,RPN4,0.322281
GEA2,YRM1,0.008907
GEF1,STE12,0.080515
GEM1,GCN4,0.026885
GFA1,MCM1,0.000000
GFA1,MSN2,-0.012114
GFA1,SWI4,-0.247060
GFA1,TEC1,0.217230
GGC1,CBF1,-0.080524
GGC1,GCN4,-0.066206
GGC1,STB5,-0.220710
GIC1,STE12,0.060503
GIC2,ASH1,0.031642
GIC2,FHL1,0.000000
GIC2,PHD1,0.000000
GIC2,RAP1,-0.194114
GIC2,RLM1,0.000000
GIC2,SKN7,0.124289
GIC2,SOK2,0.012619
GIC2,SWI4,-0.023183
GIC2,TEC1,0.234300
GIC2,XBP1,-0.318260
GID7,STE12,0.043628
GID8,GCN4,-0.115435
GID8,MSN2,0.000000
GID8,SKN7,-0.241799
GID8,SOK2,-0.161514
GIM5,CIN5,0.021289
GIR2,SFP1,0.297457
GIS1,MSN2,0.000000
GIS1,RDS2,0.108696
GIS2,ABF1,0.196696
GIS3,RAP1,0.018313
GIS3,STE12,0.000000
GIS3,STP1,0.252939
GIS4,YOX1,0.296117
GIT1,ABF1,0.000000
GIT1,INO2,0.000000
GIT1,INO4,-0.099992
GIT1,MSN2,-0.130626
GIT1,PHO2,-0.002237
GIT1,PHO4,0.013095
GIT1,RAP1,-0.037673
GIT1,SOK2,0.000000
GLC3,MSN2,0.000000
GLC3,OAF1,0.035071
GLC3,PIP2,-0.089314
GLC3,SOK2,-0.314088
GLC7,MCM1,-0.193437
GLK1,GCR1,0.000000
GLK1,MSN2,-0.342266
GLK1,MSN4,-0.122255
GLK1,PDR3,0.000000
GLK1,RAP1,0.000000
GLN1,FKH1,0.000000
GLN1,GLN3,0.133507
GLN1,MSN1,-0.086274
GLN1,RAP1,0.000000
GLN1,SOK2,0.000000
GLN1,YHP1,-0.121250
GLN1,YOX1,-0.010858
GLO1,ABF1,-0.304924
GLO1,ACE2,-0.139115
GLO1,MSN2,0.000000
GLO1,SOK2,0.060854
GLO4,STE12,-0.068180
GLT1,ABF1,-0.111638
GLT1,GCN4,-0.064971
GLT1,GLN3,0.278528
GLT1,HAP2,-0.257974
GLT1,MSN2,0.046224
GLT1,YAP1,-0.246749
GLY1,BAS1,0.000000
GLY1,CBF1,-0.000053
GLY1,CIN5,-0.106913
GLY1,GCN4,-0.050834
GLY1,MCM1,0.000000
GLY1,MET4,-0.011009
GLY1,MSN2,0.000000
GLY1,PDR1,-0.176871
GLY1,RAP1,-0.028400
GLY1,SOK2,0.378207
GLY1,STP1,0.157220
GLY1,YAP1,0.000000
GMH1,ABF1,0.256093
GND1,CIN5,0.186751
GND1,RAP1,-0.213489
GND1,SUM1,0.000000
GND1,YAP1,0.000000
GND2,CAD1,0.313516
GND2,CIN5,0.053468
GND2,MSN2,-0.037601
GNP1,FLO8,-0.151073
GNP1,GCN4,-0.063539
GNP1,SOK2,0.221575
GNP1,TEC1,0.064283
GON7,ABF1,0.198506
GOR1,STB5,-0.227642
GPA1,DIG1,0.220837
GPA1,SOK2,-0.192980
GPA1,STE12,0.090940
GPA1,TEC1,0.000000
GPA2,SOK2,-0.248929
GPD1,HOT1,-0.049992
GPD1,MSN1,0.047539
GPD1,MSN2,-0.220864
GPD1,PHO4,0.000000
GPD1,RAP1,0.024945
GPD1,SKO1,0.007886
GPD2,GCN4,-0.039795
GPD2,RAP1,-0.045810
GPG1,ABF1,-0.333763
GPG1,GCN4,0.047644
GPG1,PDR1,0.000000
GPH1,CIN5,0.070150
GPH1,MAC1,-0.177342
GPH1,MSN2,-0.197207
GPI12,UME6,-0.192985
GPI17,ABF1,0.044394
GPI19,YRM1,0.071857
GPM1,GCR1,0.000000
GPM1,GCR2,0.000000
GPM1,HSF1,0.189491
GPM1,MSN2,-0.318495
GPM1,RAP1,0.000000
GPM1,STE12,-0.031419
GPM2,CIN5,0.065293
GPM2,GCN4,-0.019994
GPM2,RAP1,-0.196363
GPM2,SOK2,-0.189398
GPN2,ABF1,0.215120
GPN2,MSN2,0.282289
GPT2,MSN2,-0.145870
GPT2,MSN4,-0.074945
GPT2,YAP1,0.014106
GPX1,CIN5,0.129890
GPX1,RPN4,-0.262121
GPX1,SFP1,-0.185954
GPX1,STE12,-0.185287
GPX2,CRZ1,0.024931
GPX2,HAP3,0.136955
GPX2,HAP4,-0.119032
GPX2,MSN2,0.168174
GPX2,MSN4,0.000000
GPX2,SKN7,-0.127006
GPX2,YAP1,0.198561
GRE1,MSN4,-0.066455
GRE1,SKO1,0.000000
GRE1,STE12,-0.176846
GRE2,PDR1,0.000000
GRE2,SKO1,0.083514
GRE2,SOK2,0.000000
GRE2,YAP1,0.011042
GRE3,HSF1,-0.100984
GRE3,MSN2,-0.137728
GRE3,MSN4,-0.000367
GRH1,ABF1,-0.273413
GRS1,SFP1,0.224923
GRS2,BAS1,-0.059580
GRX2,MSN2,-0.309278
GRX2,YAP1,0.202351
GRX3,SOK2,-0.232001
GRX4,HAP4,0.294991
GRX4,YAP5,-0.104463
GRX5,YAP5,-0.117787
GRX6,MSN2,-0.257379
GRX7,STE12,-0.212600
GSC2,CBF1,0.000000
GSC2,MSN2,-0.085022
GSC2,MSN4,0.211085
GSC2,RAP1,-0.240024
GSC2,STE12,-0.179333
GSC2,SWI4,-0.080272
GSC2,TEC1,-0.134673
GSF2,RPN4,-0.391508
GSH1,BAS1,-0.207859
GSH1,CBF1,-0.013870
GSH1,CIN5,-0.162061
GSH1,FKH1,0.034532
GSH1,MET4,0.237483
GSH1,MSN2,0.000000
GSH1,SKN7,0.144887
GSH1,YAP1,-0.154364
GSM1,STE12,0.000000
GSM1,UME6,0.004133
GSP1,HSF1,0.005111
GSY1,IXR1,0.029540
GSY1,MSN2,-0.336596
GSY1,NRG1,0.147627
GSY2,CBF1,-0.134601
GSY2,IXR1,-0.054661
GSY2,MSN2,-0.272812
GSY2,YAP1,0.366125
GTO1,MSN2,0.000000
GTO1,YAP1,-0.048563
GTO3,MSN2,-0.003626
GTO3,STE12,-0.234077
GTR1,YAP1,-0.013633
GTT1,SOK2,-0.028468
GTT2,STE12,-0.002979
GTT2,YAP1,0.000000
GTT3,ABF1,0.544785
GTT3,MSN2,-0.344419
GTT3,RAP1,0.000000
GUA1,ABF1,0.153987
GUA1,CBF1,0.019849
GUD1,DAL81,-0.103048
GUF1,ACE2,-0.346931
GUP1,RAP1,0.156823
GUP2,AFT1,0.291162
GUP2,MSN2,0.021592
GUP2,RAP1,-0.197191
GUP2,RFX1,0.046345
GUP2,XBP1,0.008919
GUT1,ADR1,0.040134
GUT1,RAP1,0.000000
GUT2,ADR1,0.000000
GUT2,FHL1,-0.163206
GVP36,ABF1,-0.083063
GYL1,XBP1,0.000000
GYL1,YAP6,0.118105
GYP1,HCM1,0.175059
GYP1,SFP1,-0.080098
GYP1,SOK2,0.074542
GYP5,STE12,-0.116628
GYP8,MCM1,0.041001
GYP8,STE12,0.000000
GYP8,YAP1,0.023595
GZF3,GAT1,-0.024851
HAA1,MSN2,0.013078
HAA1,RAP1,0.216426
HAA1,STE12,0.009201
HAC1,CBF1,0.000000
HAC1,MSN2,-0.264448
HAC1,STE12,-0.159894
HAL1,SKO1,-0.068172
HAL1,STE12,0.013931
HAL1,SWI4,0.125303
HAL5,MSN2,0.000000
HAL5,YRM1,0.025557
HAP1,ABF1,-0.142900
HAP1,HAP1,0.000000
HAP1,RAP1,0.435526
HAP1,SOK2,-0.140200
HAP1,STE12,0.008945
HAP1,YAP1,-0.185210
HAP4,CBF1,0.000000
HAP4,MET4,0.000000
HAP4,MSN2,0.018964
HAP4,PDR1,0.000417
HAP4,RAP1,-0.034118
HAP4,ROX1,0.066760
HAP4,SOK2,0.000000
HAP4,STE12,-0.153972
HAP4,YAP1,-0.106357
HAS1,MSN2,0.258144
HAT2,IXR1,0.125491
HAT2,RAP1,0.254209
HBN1,YAP1,0.087212
HBT1,CAD1,0.249930
HBT1,PDR1,0.072577
HBT1,SWI5,-0.172992
HBT1,YAP1,0.001096
HCH1,HSF1,0.074788
HCM1,FLO8,0.000000
HCM1,MBP1,-0.065761
HCM1,RAP1,-0.171870
HCM1,SWI4,0.327301
HCS1,RAP1,0.088922
HDA3,CIN5,0.090962
HEF3,SOK2,0.029603
HEK2,ABF1,0.200487
HEK2,HCM1,0.467630
HEK2,HSF1,0.000000
HEK2,MSN2,0.000000
HEK2,SKN7,-0.132220
HEK2,YAP1,0.000000
HEK2,YOX1,0.000000
HEL2,ABF1,0.306126
HEM1,HAP2,-0.459776
HEM1,HAP3,0.000000
HEM1,MSN2,0.000000
HEM1,STB5,-0.090345
HEM12,MSN2,-0.100270
HEM12,STP1,0.309946
HEM13,MOT3,0.158850
HEM13,RAP1,0.000000
HEM13,ROX1,-0.093882
HEM13,STE12,0.146866
HEM2,CBF1,0.077989
HEM3,MSN2,-0.037736
HEM3,STE12,-0.075369
HEM4,CIN5,0.282797
HER1,MSN2,-0.068332
HER1,MSN4,-0.015232
HER1,YAP1,-0.030630
HES1,REB1,-0.284208
HES1,STE12,0.000000
HFD1,SPT23,-0.036796
HFI1,ABF1,0.174299
HGH1,AFT1,0.328908
HHF1,FKH2,-0.035164
HHF1,HIR2,0.366288
HHF1,HSF1,-0.125909
HHF2,HIR2,-0.070996
HHF2,MET4,0.000000
HHF2,SWI4,0.626952
HHF2,YAP1,0.180525
HHF2,YOX1,0.000000
HHO1,SPT23,-0.195090
HHO1,SWI4,0.629597
HHO1,SWI6,0.038436
HHT1,FKH2,0.018276
HHT1,HIR2,0.277172
HHT1,MSN2,-0.395226
HHT2,HIR2,-0.032112
HHT2,SWI4,0.531239
HHT2,SWI6,0.000000
HHT2,YOX1,0.246158
HIM1,STE12,0.018500
HIM1,TEC1,0.000000
HIP1,SFP1,0.000000
HIP1,STE12,-0.080730
HIR2,SOK2,0.177761
HIS1,CBF1,-0.004721
HIS1,GCN4,0.179041
HIS1,MSN2,-0.108133
HIS1,PHO4,0.020051
HIS1,SOK2,-0.067528
HIS1,TUP1,0.000000
HIS3,GCN4,0.059383
HIS4,BAS1,0.000000
HIS4,GCN4,0.089586
HIS4,GLN3,0.234760
HIS4,MSN2,0.033940
HIS4,PHO2,-0.034428
HIS4,RAP1,-0.217675
HIS5,ABF1,-0.154417
HIS5,BAS1,-0.098058
HIS5,CBF1,-0.227340
HIS5,GCN4,0.000000
HIS5,REB1,-0.173981
HIS5,SOK2,0.176892
HIS6,NRG1,-0.113661
HIS7,ABF1,0.000000
HIS7,BAS1,0.000000
HIS7,CBF1,-0.047855
HIS7,GCN4,0.149235
HIT1,SOK2,0.192937
HLR1,TEC1,0.136757
HMF1,CBF1,-0.234692
HMF1,RAP1,-0.285496
HMG1,HAP1,0.000000
HMG1,MSN2,0.096763
HMG1,SOK2,0.000000
HMG2,ABF1,-0.315279
HMLALPHA1,ARO80,-0.164410
HMLALPHA1,STB5,-0.167177
HMO1,ABF1,-0.250917
HMO1,SIP4,-0.241097
HMRA1,GAL4,0.000000
HMRA1,RAP1,0.069960
HMRA2,HAP2,0.452893
HMRA2,RAP1,0.000000
HMRA2,RTG3,-0.204195
HMRA2,YHP1,-0.057583
HMS1,FLO8,0.099549
HMS1,MSN2,-0.098239
HMS1,RAP1,0.067129
HMS1,ROX1,0.000000
HMS1,SFP1,0.046475
HMS1,SKN7,0.000000
HMS1,SOK2,0.019895
HMS1,STE12,0.000000
HMS1,TEC1,0.000000
HMS2,ABF1,0.186249
HMS2,ACE2,0.121760
HMS2,CBF1,0.000000
HMS2,FHL1,0.009208
HMS2,GCN4,-0.154686
HMS2,IFH1,0.106208
HMS2,MSN2,-0.001602
HMS2,PIP2,-0.113478
HMS2,RAP1,0.000000
HMS2,STE12,0.087778
HMS2,XBP1,0.000000
HMX1,AFT2,-0.316475
HMX1,HAP1,0.000000
HNT1,ABF1,-0.245608
HO,ACE2,0.000000
HO,ASH1,0.351125
HO,MBP1,-0.078887
HO,STP2,-0.207646
HO,SWI4,-0.107946
HO,SWI5,0.449212
HOC1,RAP1,-0.062103
HOF1,ABF1,0.438222
HOG1,PHD1,0.000000
HOG1,RAP1,-0.046280
HOG1,XBP1,-0.259740
HOG1,YAP1,0.166772
HOM2,ACE2,0.065696
HOM2,HSF1,-0.008420
HOM2,REB1,0.182872
HOM2,STB5,-0.405539
HOM3,GCN4,-0.066743
HOM6,HMS1,-0.038742
HOM6,RAP1,-0.101730
HOP1,ABF1,-0.026072
HOP1,BAS1,-0.078073
HOP1,IME1,0.000000
HOP2,HCM1,-0.089358
HOP2,STE12,0.000000
HOR2,HOT1,-0.202316
HOR2,MSN2,0.066793
HOR2,RAP1,-0.080242
HOR2,SOK2,-0.308774
HOR7,GCN4,0.000000
HOR7,HSF1,0.000000
HOR7,MSN2,-0.101313
HOR7,MSN4,0.013714
HOR7,PDR1,0.201751
HOR7,PDR3,0.124258
HOR7,SKN7,-0.523823
HOR7,SOK2,-0.164186
HOR7,TEC1,0.324427
HOS2,STE12,0.000000
HOS2,TEC1,-0.111570
HOS3,FKH1,-0.043079
HOS3,MSN2,0.126291
HOS3,STE12,-0.123764
HOS4,SOK2,0.129128
HOT13,ACE2,-0.262211
HOT13,RAP1,0.000000
HPA3,SOK2,0.051777
HPF1,ADR1,-0.175025
HPF1,MSN2,0.000000
HPF1,RME1,0.314559
HPF1,STE12,0.087537
HPF1,SWI4,0.023748
HPF1,ZAP1,0.189925
HPT1,YAP1,0.071179
HRB1,ABF1,0.240333
HRB1,GCN4,0.000000
HRI1,GCR2,0.235924
HRP1,STE12,0.139693
HRR25,CBF1,0.007449
HSC82,AFT1,-0.099294
HSC82,BAS1,-0.118431
HSC82,HSF1,0.287314
HSC82,MSN2,0.100375
HSC82,REB1,0.170175
HSC82,SFP1,0.000000
HSC82,YAP6,-0.101581
HSL1,CIN5,0.230827
HSL1,MSN2,-0.116098
HSL1,STE12,0.064853
HSL1,TEC1,0.379713
HSL7,TEC1,0.000000
HSL7,TYE7,-0.080303
HSP10,CIN5,0.000000
HSP10,HSF1,0.278340
HSP10,PIP2,-0.202708
HSP104,ARG80,0.000000
HSP104,FKH1,-0.017567
HSP104,HSF1,0.000000
HSP104,MSN2,-0.236560
HSP104,MSN4,0.000000
HSP104,SKO1,0.066450
HSP104,YAP1,0.000000
HSP12,ADR1,0.190815
HSP12,HOT1,-0.012481
HSP12,HSF1,0.000000
HSP12,INO4,0.188878
HSP12,MCM1,-0.165784
HSP12,MSN1,0.000000
HSP12,MSN2,0.000000
HSP12,RAP1,-0.121545
HSP12,SKN7,-0.086350
HSP12,SOK2,-0.043415
HSP12,STE12,0.061922
HSP12,SWI4,0.000000
HSP12,SWI5,-0.184204
HSP12,TEC1,0.000000
HSP12,YAP1,0.082183
HSP12,YAP5,0.016839
HSP12,YOX1,-0.126271
HSP150,ABF1,-0.446866
HSP150,ACE2,0.347166
HSP150,PIP2,0.000000
HSP150,RLM1,0.089184
HSP150,SWI5,0.185815
HSP150,YAP1,0.114193
HSP26,CAD1,0.197612
HSP26,HSF1,-0.051347
HSP26,MSN2,-0.190709
HSP26,MSN4,0.098942
HSP26,RIM101,0.254828
HSP26,SOK2,-0.298395
HSP26,STE12,0.000000
HSP26,YAP1,0.000000
HSP26,ZAP1,-0.073980
HSP30,HSF1,-0.033792
HSP30,MSN2,-0.063387
HSP30,MSN4,0.139195
HSP30,SKN7,0.000000
HSP30,SOK2,0.000000
HSP30,STE12,-0.145653
HSP30,YAP1,-0.044771
HSP31,CIN5,0.212861
HSP31,GCN4,-0.034257
HSP31,MSN2,-0.366031
HSP31,YAP1,0.077664
HSP32,SOK2,0.000000
HSP32,YOX1,-0.048948
HSP42,HSF1,0.000000
HSP42,MSN2,-0.136026
HSP42,RTG3,-0.032144
HSP42,TEC1,-0.023129
HSP60,ABF1,-0.022841
HSP60,HSF1,0.000000
HSP60,STE12,0.038766
HSP78,GCN4,-0.012735
HSP78,HSF1,0.000000
HSP78,MSN2,-0.163890
HSP78,MSN4,0.010586
HSP78,PDR1,0.151232
HSP78,SOK2,-0.207297
HSP78,TUP1,-0.173285
HSP78,YAP1,0.099288
HSP82,ABF1,-0.196158
HSP82,HSF1,0.033028
HSP82,MSN2,-0.042721
HSP82,PHO2,0.014860
HSP82,SUM1,0.000000
HSP82,YAP1,0.096972
HST2,MBP1,0.000000
HST2,SOK2,-0.067637
HST3,IXR1,0.464212
HST4,YHP1,0.135653
HST4,YOX1,-0.523653
HSV2,RPN4,-0.079690
HSV2,YAP1,-0.135562
HTA1,HIR1,-0.055517
HTA1,SWI4,0.746216
HTA1,SWI6,-0.040122
HTA2,CIN5,-0.036452
HTA2,MBP1,0.000000
HTA2,SWI4,0.612175
HTB1,HIR2,0.000000
HTB1,SWI4,0.687860
HTB2,MBP1,-0.059451
HTB2,MSN2,-0.324368
HTB2,SWI6,0.301523
HUA1,ABF1,-0.208332
HXK1,INO4,0.165490
HXK1,PDR1,0.000000
HXK1,RAP1,-0.058215
HXK1,SOK2,-0.224026
HXK1,TEC1,0.000000
HXK2,ABF1,-0.213596
HXK2,CRZ1,-0.246398
HXK2,MIG1,0.081202
HXK2,RGT1,-0.150271
HXK2,SWI4,0.097891
HXT1,MSN2,0.000000
HXT1,RFX1,-0.064632
HXT1,RGT1,0.044712
HXT1,SKO1,0.000000
HXT10,PHO4,-0.029500
HXT10,SUM1,-0.273747
HXT10,YOX1,0.013319
HXT11,MSN2,-0.127642
HXT11,SKO1,-0.074780
HXT11,SOK2,0.002888
HXT11,STE12,0.000000
HXT11,SWI4,0.000000
HXT11,TUP1,0.000000
HXT11,YAP1,0.000000
HXT11,YAP6,0.025100
HXT12,SFP1,0.071832
HXT12,SKO1,0.000000
HXT12,SWI4,-0.213348
HXT12,TUP1,-0.060050
HXT13,MIG1,0.000000
HXT13,MIG2,0.042682
HXT13,STE12,0.122032
HXT14,SUM1,0.090465
HXT15,MOT3,0.019218
HXT15,ROX1,-0.087079
HXT16,MIG3,-0.027495
HXT16,MOT3,0.016175
HXT16,RIM101,-0.038139
HXT16,TUP1,0.000000
HXT17,MSN2,-0.081915
HXT17,STE12,0.110899
HXT2,ADR1,0.000000
HXT2,RGT1,-0.068940
HXT2,SOK2,0.046858
HXT2,STE12,0.000000
HXT3,INO2,0.023223
HXT3,PDR1,0.040738
HXT3,PDR3,0.000000
HXT3,RGT1,-0.033212
HXT3,SOK2,-0.001823
HXT3,SWI5,0.261126
HXT4,GCR1,0.136530
HXT4,MSN2,-0.171576
HXT4,RGT1,-0.104504
HXT4,SOK2,-0.098493
HXT4,TEC1,0.146859
HXT5,IXR1,0.000000
HXT5,MSN2,0.063364
HXT5,PIP2,0.004962
HXT5,RAP1,-0.166896
HXT5,SKO1,0.120219
HXT5,SOK2,-0.102591
HXT5,TEC1,0.000000
HXT5,YAP1,-0.000915
HXT6,ASH1,0.092785
HXT6,INO4,0.048379
HXT6,MSN2,0.000000
HXT6,NRG1,0.000000
HXT6,PHO4,-0.198765
HXT6,SOK2,-0.059807
HXT6,TEC1,0.000000
HXT6,TUP1,0.000000
HXT7,CRZ1,0.098562
HXT7,PDR1,0.000000
HXT7,PHO4,-0.167483
HXT7,SOK2,-0.376765
HXT7,TEC1,-0.022531
HXT7,TUP1,-0.097426
HXT8,SOK2,0.000000
HXT8,TEC1,0.093387
HXT9,PDR1,-0.191700
HXT9,PDR3,0.065725
HXT9,ROX1,-0.085176
HXT9,STE12,0.000000
HYM1,STE12,-0.043503
HYP2,ABF1,-0.174533
HYP2,HAP1,0.000000
HYP2,RAP1,0.177260
IAH1,INO4,0.169367
IBA57,CIN5,-0.010917
IBA57,FHL1,0.087793
IBA57,IFH1,-0.218049
IBA57,YAP1,0.000000
ICE2,UME6,0.282531
ICL1,ADR1,0.000000
ICL1,CAT8,0.013683
ICL1,STE12,-0.053541
ICL1,ZAP1,-0.122796
ICL2,ADR1,-0.154427
ICL2,STE12,-0.038037
ICP55,ACE2,0.000000
ICP55,YAP1,-0.051105
ICS2,ACE2,0.467448
ICS2,FHL1,-0.180459
ICS2,MSN2,0.121789
ICS2,PDR1,0.000000
ICS2,SKN7,-0.218155
ICS2,SKO1,-0.181435
ICS2,SOK2,-0.057919
ICS3,SOK2,0.051890
ICT1,MSN2,-0.049295
ICT1,PDR1,-0.036548
ICT1,PDR3,0.000000
ICT1,STE12,-0.123635
ICY1,ADR1,0.000000
ICY1,CIN5,-0.203165
ICY1,GCN4,-0.238446
ICY1,MSN2,0.000000
ICY1,NRG1,0.159341
ICY1,PDR3,-0.163211
ICY1,SKN7,-0.236466
ICY1,SOK2,-0.143943
ICY1,STE12,-0.155572
ICY1,SWI4,-0.055242
ICY1,TEC1,0.157305
ICY1,UME6,0.000000
ICY2,CBF1,0.000000
ICY2,GCN4,0.000000
ICY2,MSN2,-0.139563
ICY2,RAP1,-0.116888
ICY2,SKO1,0.092909
ICY2,YAP1,-0.231260
IDH1,ABF1,0.043663
IDH1,CBF1,0.000000
IDH1,MOT3,0.000000
IDH1,MSN2,-0.118577
IDH1,ROX1,0.000000
IDH1,RTG3,0.000000
IDH2,MSN2,-0.174749
IDH2,NRG1,-0.234960
IDH2,RTG3,0.057140
IDI1,MSN2,0.029386
IDP3,BAS1,-0.224346
IDP3,HAP4,0.000000
IDP3,INO4,0.097393
IES1,CIN5,0.139679
IES1,RAP1,0.041880
IES1,YRM1,0.077511
IES5,BAS1,-0.212942
IES5,MET31,0.036620
IES6,SOK2,0.091530
IES6,STE12,0.000000
IGD1,ABF1,0.000000
IGD1,ACE2,0.000000
IGD1,GCN4,0.000000
IGD1,MIG3,-0.075176
IGD1,MSN2,0.000000
IGD1,PDR1,0.000000
IGD1,SFP1,-0.289191
IGD1,SOK2,-0.235792
IGD1,SWI4,-0.060893
IGD1,SWI5,0.000000
IGD1,UME6,0.000000
IGD1,YAP1,0.045322
IGD1,YOX1,-0.183099
IKI3,YOX1,0.044011
ILM1,MSN2,-0.173276
ILM1,MSN4,0.013388
ILS1,GCN4,-0.187573
ILV1,GCN4,-0.055501
ILV2,GCN4,0.123780
ILV2,HSF1,-0.078996
ILV2,LEU3,0.064729
ILV2,RAP1,0.000000
ILV3,GCN4,0.000000
ILV3,LEU3,0.082676
ILV3,STE12,0.465688
ILV5,GCN4,0.067133
ILV5,MSN2,0.171726
ILV5,STE12,0.197037
ILV6,STE12,0.246264
IMA2,ASH1,-0.045659
IMA2,MIG1,0.000000
IMA2,MSN2,-0.534315
IMA2,PDR1,0.000000
IMA2,PDR3,-0.021617
