substrate,tf,alpha
FUS3,STE12,0.078056
FUS3,TEC1,0.032471
FYV12,STB5,-0.039681
FYV6,STE12,-0.213008
FYV6,TEC1,-0.101123
FYV7,MET28,-0.090827
FZO1,ABF1,0.052663
FZO1,YAP1,0.156631
GAC1,ADR1,0.000000
GAC1,CIN5,0.000000
GAC1,FHL1,-0.006759
GAC1,MSN2,0.000000
GAC1,PDR1,0.000000
GAC1,PDR3,0.000000
GAC1,SOK2,0.000000
GAC1,STE12,-0.139121
GAC1,TEC1,-0.035373
GAD1,GCN4,-0.044576
GAL1,GAL4,0.117334
GAL1,GAL80,0.000000
GAL1,MIG1,-0.177487
GAL1,MIG2,0.149236
GAL1,MSN2,0.086813
GAL1,NRG1,0.394917
GAL1,STE12,0.000000
GAL10,GAL4,0.084896
GAL10,GAL80,0.053837
GAL10,MSN2,0.267542
GAL10,NRG1,0.476393
GAL10,PIP2,0.006534
GAL11,RAP1,0.157194
GAL3,CIN5,0.220480
GAL3,GAL4,0.000000
GAL3,STE12,0.000000
GAL7,NRG1,0.283527
GAP1,ABF1,0.153493
GAP1,CAT8,-0.096762
GAP1,GLN3,-0.103551
GAP1,GZF3,0.000000
GAP1,MSN2,0.000000
GAP1,SKO1,0.000000
GAP1,SOK2,0.049328
GAP1,TEC1,0.162966
GAP1,YAP1,0.000000
GAP1,YAP6,0.000000
GAR1,CBF1,0.024511
GAS1,ASH1,0.326384
GAS2,SUM1,0.076160
GAS3,FKH1,-0.116815
GAS3,SWI6,0.667682
GAT1,ACE2,0.042036
GAT1,DAL80,0.015961
GAT1,GCN4,-0.266535
GAT1,GLN3,0.072227
GAT1,GZF3,-0.089002
GAT1,HAP2,0.061328
GAT1,MSN2,-0.082179
GAT1,STE12,0.062210
GAT1,SWI5,0.463533
GAT1,UME6,0.021867
GAT2,FLO8,0.000000
GAT2,GCN4,0.000000
GAT2,RAP1,-0.082783
GAT2,RIM101,0.270332
GAT2,SKO1,-0.026273
GAT2,SOK2,-0.181807
GAT2,SWI4,0.000000
GAT4,TUP1,0.113685
GAT4,UME6,-0.111824
GCD11,ARG80,0.094868
GCD11,REB1,0.141584
GCD6,STE12,0.000000
GCD6,TEC1,-0.077951
GCN1,ABF1,0.000000
GCN1,RPN4,0.043292
GCN1,STE12,0.000000
GCN2,ABF1,0.061004
GCN20,STE12,-0.189874
GCN4,GLN3,-0.107684
GCN4,HAP4,-0.004081
GCN4,STP1,0.025985
GCR1,RAP1,0.134861
GCR1,RFX1,0.000000
GCV1,BAS1,-0.117341
GCV2,AFT1,0.000000
GCV2,BAS1,-0.038151
GCV2,GCN4,0.000000
GCV2,YAP1,-0.168115
GCV3,ABF1,0.120852
GCV3,BAS1,-0.141991
GCV3,YAP1,0.000000
GCY1,CIN5,0.440103
GCY1,GAL4,0.000000
GCY1,REB1,0.000000
GDA1,BAS1,0.026569
GDB1,CIN5,0.274151
GDB1,PDR1,-0.013228
GDB1,SPT23,0.294754
GDE1,PHO4,-0.205575
GDH1,CIN5,-0.078667
GDH1,GLN3,0.145202
GDH1,HAP2,-0.268480
GDH1,LEU3,0.034240
GDH1,MSN2,-0.293786
GDH1,SOK2,0.093483
GDH2,GAT1,0.066977
GDH2,GCN4,0.000000
GDH2,GLN3,-0.081465
GDH2,MSN2,0.167060
GDH3,ARR1,0.000000
GDH3,CAD1,0.142314
GDH3,MAL33,0.000000
GDH3,SKN7,-0.112534
GDH3,SOK2,-0.016870
GDH3,SWI5,-0.006253
GDH3,YOX1,0.000000
GDI1,MSN2,-0.137194
GDS1,MCM1,-0.005012
GDS1,RAP1,0.242676
GEA2,RPN4,-0.043382
GEA2,YRM1,0.000000
GEM1,GCN4,0.026885
GFA1,MCM1,0.000000
GFA1,MSN2,-0.119820
GFA1,SWI4,-0.411114
GFA1,TEC1,0.407323
GFD1,MSN2,0.164914
GGC1,CBF1,0.015263
GGC1,GCN4,-0.115835
GGC1,STB5,0.000000
GIC1,STE12,0.271266
GIC2,ASH1,0.024791
GIC2,FHL1,0.003778
GIC2,PHD1,0.000000
GIC2,RAP1,-0.191116
GIC2,RLM1,0.000000
GIC2,SKN7,0.169401
GIC2,SOK2,0.000000
GIC2,SWI4,0.000000
GIC2,TEC1,0.176670
GIC2,XBP1,-0.316755
GID8,GCN4,-0.079852
GID8,MSN2,0.000000
GID8,SKN7,-0.091474
GID8,SOK2,0.000000
GIM3,RAP1,-0.094159
GIM5,CIN5,0.021289
GIR2,SFP1,0.204593
GIS1,MSN2,0.000000
GIS1,RDS2,0.069646
GIS2,ABF1,0.180262
GIS3,RAP1,0.000000
GIS3,STE12,-0.021289
GIS3,STP1,0.068172
GIT1,ABF1,0.061981
GIT1,INO2,0.046364
GIT1,INO4,0.000000
GIT1,MSN2,-0.050671
GIT1,PHO2,0.000000
GIT1,PHO4,0.038179
GIT1,RAP1,-0.079547
GIT1,SOK2,0.024730
GLC3,MSN2,0.000000
GLC3,OAF1,0.132015
GLC3,PIP2,-0.052877
GLC3,SOK2,-0.338239
GLC7,MCM1,-0.232900
GLK1,GCR1,-0.045045
GLK1,MSN2,-0.118411
GLK1,MSN4,-0.165399
GLK1,PDR3,0.033849
GLK1,RAP1,0.000000
GLN1,FKH1,0.000000
GLN1,GLN3,0.003762
GLN1,MSN1,-0.116655
GLN1,RAP1,-0.097313
GLN1,SOK2,-0.004934
GLN1,YHP1,0.000000
GLN1,YOX1,0.083252
GLN3,GCN4,0.013464
GLO1,ABF1,-0.256726
GLO1,ACE2,-0.183592
GLO1,MSN2,0.000000
GLO1,SOK2,0.004373
GLO4,STE12,-0.268483
GLT1,ABF1,0.000000
GLT1,GCN4,-0.001332
GLT1,GLN3,0.017188
GLT1,HAP2,-0.294082
GLT1,MSN2,0.000000
GLT1,YAP1,-0.129069
GLY1,BAS1,0.000000
GLY1,CBF1,0.000000
GLY1,CIN5,-0.097884
GLY1,GCN4,0.169321
GLY1,MCM1,-0.085596
GLY1,MET4,0.000000
GLY1,MSN2,0.000000
GLY1,PDR1,-0.253087
GLY1,RAP1,-0.128930
GLY1,SOK2,0.148491
GLY1,STP1,0.000000
GLY1,YAP1,0.000000
GMH1,ABF1,0.000232
GND1,CIN5,0.212726
GND1,RAP1,-0.014096
GND1,SUM1,0.000000
GND1,YAP1,0.000000
GND2,CAD1,0.191065
GND2,CIN5,0.309677
GND2,MSN2,0.108193
GNP1,FLO8,-0.055267
GNP1,GCN4,-0.037447
GNP1,SOK2,0.124553
GNP1,TEC1,0.000000
GON7,ABF1,0.117666
GOS1,REB1,-0.111119
GPA1,DIG1,0.142726
GPA1,SOK2,-0.349968
GPA1,STE12,0.103354
GPA1,TEC1,0.000000
GPA2,SOK2,-0.035649
GPD1,HOT1,0.000000
GPD1,MSN1,0.043325
GPD1,MSN2,-0.245754
GPD1,PHO4,0.000000
GPD1,RAP1,0.043844
GPD1,SKO1,0.000000
GPD2,GCN4,-0.061218
GPD2,RAP1,-0.027797
GPG1,ABF1,-0.195450
GPG1,GCN4,0.000000
GPG1,PDR1,0.000000
GPH1,CIN5,0.246879
GPH1,MAC1,-0.228480
GPH1,MSN2,0.069535
GPI17,ABF1,0.025257
GPM1,GCR1,0.000000
GPM1,GCR2,0.000000
GPM1,HSF1,0.080266
GPM1,MSN2,-0.358743
GPM1,RAP1,0.039091
GPM1,STE12,-0.061565
GPM2,CIN5,0.187693
GPM2,GCN4,0.000000
GPM2,RAP1,-0.132929
GPM2,SOK2,-0.074962
GPN2,ABF1,0.386896
GPN2,MSN2,0.000000
GPT2,MSN2,-0.126003
GPT2,MSN4,-0.007944
GPT2,YAP1,0.049963
GPX1,CIN5,0.126974
GPX1,RPN4,-0.146226
GPX1,SFP1,-0.042646
GPX1,STE12,-0.256314
GPX2,CRZ1,0.058494
GPX2,HAP3,-0.149594
GPX2,HAP4,-0.188498
GPX2,MSN2,0.127586
GPX2,MSN4,0.000000
GPX2,SKN7,0.000000
GPX2,YAP1,0.276974
GRE1,MSN4,-0.127797
GRE1,SKO1,0.000000
GRE1,STE12,-0.228652
GRE2,PDR1,0.093409
GRE2,SKO1,0.001808
GRE2,SOK2,0.000000
GRE2,YAP1,0.135592
GRE3,HSF1,-0.019352
GRE3,MSN2,-0.020979
GRE3,MSN4,-0.102227
GRH1,ABF1,-0.232173
GRS1,SFP1,0.180184
GRS2,BAS1,-0.160764
GRX2,MSN2,0.000000
GRX2,YAP1,0.179353
GRX3,SOK2,-0.041794
GRX4,HAP4,0.098805
GRX4,YAP5,-0.074487
GRX5,YAP5,-0.592973
GRX6,MSN2,-0.264293
GRX7,STE12,-0.227038
GSC2,CBF1,0.000000
GSC2,MSN2,-0.169039
GSC2,MSN4,0.174886
GSC2,RAP1,-0.251067
GSC2,STE12,-0.283008
GSC2,SWI4,0.000000
GSC2,TEC1,-0.059801
GSF2,RPN4,-0.202498
GSH1,BAS1,-0.253769
GSH1,CBF1,0.000000
GSH1,CIN5,0.000000
GSH1,FKH1,0.054724
GSH1,MET4,0.205738
GSH1,MSN2,-0.166214
GSH1,SKN7,0.018041
GSH1,YAP1,0.000000
GSH2,YAP1,0.155716
GSM1,STE12,0.000000
GSM1,UME6,0.004133
GSP1,HSF1,-0.048009
GSY1,IXR1,-0.009407
GSY1,MSN2,-0.118480
GSY1,NRG1,0.000000
GSY2,CBF1,-0.059258
GSY2,IXR1,-0.136708
GSY2,MSN2,0.007427
GSY2,YAP1,0.335020
GTO1,MSN2,0.155582
GTO1,YAP1,-0.015831
GTO3,MSN2,0.235751
GTO3,STE12,-0.187204
GTT2,STE12,-0.074578
GTT2,YAP1,0.000000
GTT3,ABF1,0.111715
GTT3,MSN2,-0.196165
GTT3,RAP1,0.082873
GUA1,ABF1,0.146963
GUA1,CBF1,0.049764
GUD1,DAL81,-0.149482
GUF1,ACE2,-0.346931
GUP1,RAP1,0.148117
GUP2,AFT1,0.110507
GUP2,MSN2,0.000000
GUP2,RAP1,-0.159634
GUP2,RFX1,-0.144500
GUP2,XBP1,0.000000
GUT1,ADR1,0.081990
GUT1,RAP1,0.000000
GUT2,ADR1,0.027910
GUT2,FHL1,-0.297039
GVP36,ABF1,0.007282
GYL1,XBP1,0.034339
GYL1,YAP6,0.197061
GYP1,HCM1,0.000000
GYP1,SFP1,-0.102695
GYP1,SOK2,0.071191
GYP5,STE12,-0.003550
GZF3,GAT1,-0.018066
HAA1,MSN2,0.026626
HAA1,RAP1,0.027715
HAA1,STE12,0.034296
HAC1,CBF1,0.007126
HAC1,MSN2,0.000000
HAC1,STE12,-0.077688
HAL1,SKO1,-0.022813
HAL1,STE12,0.000000
HAL1,SWI4,0.000000
HAP1,ABF1,-0.137480
HAP1,HAP1,0.000000
HAP1,RAP1,0.454902
HAP1,SOK2,-0.147382
HAP1,STE12,0.005659
HAP1,YAP1,-0.168180
HAP4,CBF1,0.000000
HAP4,MET4,0.000000
HAP4,MSN2,0.187605
HAP4,PDR1,0.000000
HAP4,RAP1,-0.303397
HAP4,ROX1,0.224074
HAP4,SOK2,0.174165
HAP4,STE12,0.016086
HAP4,YAP1,0.000000
HAS1,MSN2,0.059089
HAT2,IXR1,0.115074
HAT2,RAP1,0.399625
HBT1,CAD1,0.530320
HBT1,PDR1,0.014876
HBT1,SWI5,-0.007239
HBT1,YAP1,0.000000
HCM1,FLO8,0.000000
HCM1,MBP1,-0.130594
HCM1,RAP1,0.000000
HCM1,SWI4,0.168441
HCR1,AFT2,0.041105
HDA3,CIN5,0.129042
HEK2,ABF1,0.003132
HEK2,HCM1,0.430497
HEK2,HSF1,0.024883
HEK2,MSN2,0.000000
HEK2,SKN7,0.000000
HEK2,YAP1,0.017220
HEK2,YOX1,0.138836
HEL2,ABF1,0.072822
HEM1,HAP2,-0.274332
HEM1,HAP3,0.058754
HEM1,MSN2,-0.059494
HEM1,STB5,-0.055417
HEM12,MSN2,0.000000
HEM12,STP1,0.508985
HEM13,MOT3,0.000000
HEM13,RAP1,0.077814
HEM13,ROX1,-0.096988
HEM13,STE12,0.223065
HEM2,CBF1,0.119218
HEM3,MSN2,-0.037911
HEM3,STE12,0.000000
HEM4,CIN5,0.377068
HER1,MSN2,0.000000
HER1,MSN4,0.000000
HER1,YAP1,-0.080280
HES1,REB1,-0.174365
HES1,STE12,-0.135947
HFI1,ABF1,0.034429
HGH1,AFT1,0.235831
HHF1,FKH2,0.152016
HHF1,HIR2,0.326710
HHF1,HSF1,0.000000
HHF2,HIR2,0.000000
HHF2,MET4,-0.007857
HHF2,SWI4,0.539370
HHF2,YAP1,0.094226
HHF2,YOX1,0.029585
HHO1,SPT23,-0.000605
HHO1,SWI4,0.619138
HHO1,SWI6,0.229149
HHT1,FKH2,0.029369
HHT1,HIR2,0.276948
HHT1,MSN2,-0.204636
HHT2,HIR2,0.000000
HHT2,SWI4,0.414231
HHT2,SWI6,0.045094
HHT2,YOX1,0.296146
HIM1,STE12,0.061187
HIM1,TEC1,0.000000
HIP1,SFP1,0.000000
HIP1,STE12,-0.080730
HIR2,SOK2,0.088481
HIS1,CBF1,0.014186
HIS1,GCN4,0.037254
HIS1,MSN2,-0.044945
HIS1,PHO4,0.000000
HIS1,SOK2,-0.010061
HIS1,TUP1,0.096377
HIS2,STE12,-0.268044
HIS4,BAS1,0.030053
HIS4,GCN4,0.000000
HIS4,GLN3,0.000000
HIS4,MSN2,0.089351
HIS4,PHO2,0.000000
HIS4,RAP1,-0.055286
HIS5,ABF1,0.000000
HIS5,BAS1,-0.206452
HIS5,CBF1,-0.217801
HIS5,GCN4,0.000000
HIS5,REB1,-0.179927
HIS5,SOK2,0.028731
HIS6,NRG1,-0.057842
HIS7,ABF1,0.159571
HIS7,BAS1,0.000000
HIS7,CBF1,0.006608
HIS7,GCN4,0.078932
HIT1,SOK2,0.100667
HLR1,TEC1,0.025977
HMF1,CBF1,-0.105376
HMF1,RAP1,-0.298128
HMG1,HAP1,-0.000520
HMG1,MSN2,0.077412
HMG1,SOK2,-0.033316
HMG2,ABF1,-0.278993
HMLALPHA1,ARO80,-0.164410
HMLALPHA1,STB5,-0.167177
HMO1,ABF1,-0.065319
HMO1,SIP4,-0.142176
HMRA1,GAL4,0.000000
HMRA1,RAP1,0.068224
HMRA2,HAP2,0.452893
HMRA2,RAP1,0.000000
HMRA2,RTG3,-0.204195
HMRA2,YHP1,-0.057583
HMS1,FLO8,0.235796
HMS1,MSN2,-0.075409
HMS1,RAP1,0.077770
HMS1,ROX1,0.000000
HMS1,SFP1,0.046979
HMS1,SKN7,0.000000
HMS1,SOK2,0.000000
HMS1,STE12,0.000000
HMS1,TEC1,0.000000
HMS2,ABF1,0.124912
HMS2,ACE2,0.200233
HMS2,CBF1,0.000000
HMS2,FHL1,0.000000
HMS2,GCN4,-0.084134
HMS2,IFH1,0.115930
HMS2,MSN2,-0.016018
HMS2,PIP2,0.000000
HMS2,RAP1,0.000000
HMS2,STE12,0.216276
HMS2,XBP1,0.138037
HMX1,AFT2,-0.013583
HMX1,HAP1,0.000000
HNM1,MAC1,-0.059670
HNT1,ABF1,-0.117322
HO,ACE2,0.000000
HO,ASH1,0.299353
HO,MBP1,-0.035379
HO,STP2,-0.085064
HO,SWI4,-0.057863
HO,SWI5,0.421801
HOC1,RAP1,-0.178024
HOF1,ABF1,0.288050
HOG1,PHD1,0.000000
HOG1,RAP1,0.000000
HOG1,XBP1,-0.019489
HOG1,YAP1,0.024833
HOM2,ACE2,0.247553
HOM2,HSF1,-0.068057
HOM2,REB1,0.171731
HOM2,STB5,-0.089395
HOM3,GCN4,-0.194342
HOM6,HMS1,0.096491
HOM6,RAP1,0.000000
HOP1,ABF1,-0.026736
HOP1,BAS1,-0.027001
HOP1,IME1,0.000000
HOP2,HCM1,-0.130916
HOP2,STE12,0.000000
HOR2,HOT1,0.000000
HOR2,MSN2,0.013934
HOR2,RAP1,-0.012028
HOR2,SOK2,-0.038065
HOR7,GCN4,-0.057448
HOR7,HSF1,0.000000
HOR7,MSN2,0.035190
HOR7,MSN4,0.000000
HOR7,PDR1,0.359024
HOR7,PDR3,0.000000
HOR7,SKN7,-0.319848
HOR7,SOK2,-0.111351
HOR7,TEC1,0.170319
HOS2,STE12,0.000000
HOS2,TEC1,-0.157397
HOS3,FKH1,0.000000
HOS3,MSN2,0.000000
HOS3,STE12,-0.009948
HOS4,SOK2,0.010074
HOT13,ACE2,-0.095043
HOT13,RAP1,0.030173
HPA3,SOK2,0.183019
HPF1,ADR1,0.000000
HPF1,MSN2,-0.071136
HPF1,RME1,0.368813
HPF1,STE12,0.347791
HPF1,SWI4,0.000000
HPF1,ZAP1,0.072740
HRB1,ABF1,0.119773
HRB1,GCN4,0.203062
HRI1,GCR2,0.057785
HRP1,STE12,0.083302
HSC82,AFT1,-0.180273
HSC82,BAS1,-0.091570
HSC82,HSF1,0.147810
HSC82,MSN2,0.000000
HSC82,REB1,0.198643
HSC82,SFP1,-0.056920
HSC82,YAP6,-0.162808
HSL1,CIN5,0.000000
HSL1,MSN2,-0.270955
HSL1,STE12,0.035144
HSL1,TEC1,0.307466
HSL7,TEC1,0.181241
HSL7,TYE7,-0.026914
HSP10,CIN5,-0.211878
HSP10,HSF1,0.295698
HSP10,PIP2,-0.116787
HSP104,ARG80,0.000000
HSP104,FKH1,-0.005245
HSP104,HSF1,0.000000
HSP104,MSN2,-0.147763
HSP104,MSN4,0.000000
HSP104,SKO1,0.000000
HSP104,YAP1,0.015615
HSP12,ADR1,0.162028
HSP12,HOT1,0.000000
HSP12,HSF1,0.000000
HSP12,INO4,0.158482
HSP12,MCM1,-0.073151
HSP12,MSN1,0.000000
HSP12,MSN2,0.000000
HSP12,RAP1,-0.033626
HSP12,SKN7,-0.058051
HSP12,SOK2,0.000000
HSP12,STE12,0.000000
HSP12,SWI4,0.000000
HSP12,SWI5,-0.209358
HSP12,TEC1,0.000000
HSP12,YAP1,0.124311
HSP12,YAP5,0.137971
HSP12,YOX1,-0.124611
HSP150,ABF1,-0.161702
HSP150,ACE2,0.302356
HSP150,PIP2,0.000000
HSP150,RLM1,0.000000
HSP150,SWI5,0.000000
HSP150,YAP1,0.240953
HSP26,CAD1,0.064603
HSP26,HSF1,0.000000
HSP26,MSN2,0.000000
HSP26,MSN4,0.000000
HSP26,RIM101,0.000000
HSP26,SOK2,-0.245059
HSP26,STE12,0.000000
HSP26,YAP1,0.000000
HSP26,ZAP1,-0.098012
HSP30,HSF1,-0.011349
HSP30,MSN2,0.000000
HSP30,MSN4,0.201315
HSP30,SKN7,0.000000
HSP30,SOK2,0.000000
HSP30,STE12,-0.116377
HSP30,YAP1,-0.033969
HSP31,CIN5,0.329301
HSP31,GCN4,-0.202799
HSP31,MSN2,-0.018210
HSP31,YAP1,0.014691
HSP32,SOK2,0.000000
HSP32,YOX1,-0.048948
HSP42,HSF1,0.023212
HSP42,MSN2,-0.040101
HSP42,RTG3,0.000000
HSP42,TEC1,-0.040011
HSP60,ABF1,0.000000
HSP60,HSF1,-0.038942
HSP60,STE12,0.000000
HSP78,GCN4,-0.040861
HSP78,HSF1,0.131553
HSP78,MSN2,-0.095993
HSP78,MSN4,0.000000
HSP78,PDR1,0.109535
HSP78,SOK2,-0.148508
HSP78,TUP1,-0.003064
HSP78,YAP1,0.104752
HSP82,ABF1,-0.000669
HSP82,HSF1,0.136173
HSP82,MSN2,0.000000
HSP82,PHO2,0.032289
HSP82,SUM1,0.009747
HSP82,YAP1,0.016827
HST2,MBP1,0.060904
HST2,SOK2,0.010842
HST3,IXR1,0.384523
HST4,YHP1,0.000000
HST4,YOX1,-0.191424
HSV2,RPN4,-0.053469
HSV2,YAP1,-0.054674
HTA1,HIR1,0.000000
HTA1,SWI4,0.678141
HTA1,SWI6,0.012898
HTA2,CIN5,-0.071802
HTA2,MBP1,0.043151
HTA2,SWI4,0.518287
HTB1,HIR2,0.063504
HTB1,SWI4,0.696327
HTB2,MBP1,0.000000
HTB2,MSN2,-0.234465
HTB2,SWI6,0.378168
HTZ1,MCM1,0.084067
HUA1,ABF1,-0.138443
HXK1,INO4,0.020124
HXK1,PDR1,0.000000
HXK1,RAP1,-0.128347
HXK1,SOK2,-0.064070
HXK1,TEC1,0.012937
HXK2,ABF1,-0.192690
HXK2,CRZ1,-0.377009
HXK2,MIG1,0.023630
HXK2,RGT1,-0.235057
HXK2,SWI4,0.209265
HXT1,MSN2,-0.061107
HXT1,RFX1,0.000000
HXT1,RGT1,-0.005001
HXT1,SKO1,0.058781
HXT10,PHO4,0.000000
HXT10,SUM1,0.049908
HXT10,YOX1,0.000000
HXT11,MSN2,-0.108136
HXT11,SKO1,-0.077560
HXT11,SOK2,0.000000
HXT11,STE12,0.021304
HXT11,SWI4,-0.018161
HXT11,TUP1,-0.023618
HXT11,YAP1,0.000000
HXT11,YAP6,0.242132
HXT12,SFP1,0.071832
HXT12,SKO1,0.000000
HXT12,SWI4,-0.213348
HXT12,TUP1,-0.060050
HXT13,MIG1,0.000000
HXT13,MIG2,0.000000
HXT13,STE12,0.119211
HXT14,SUM1,0.299277
HXT15,MOT3,0.000000
HXT15,ROX1,-0.079676
HXT16,MIG3,-0.078356
HXT16,MOT3,0.000000
HXT16,RIM101,0.000000
HXT16,TUP1,-0.030559
HXT17,MSN2,-0.142927
HXT17,STE12,0.131603
HXT2,ADR1,0.000000
HXT2,RGT1,-0.103234
HXT2,SOK2,0.099322
HXT2,STE12,0.000000
HXT3,INO2,0.119298
HXT3,PDR1,-0.070983
HXT3,PDR3,0.000000
HXT3,RGT1,-0.136520
HXT3,SOK2,-0.183813
HXT3,SWI5,0.000000
HXT4,GCR1,-0.006257
HXT4,MSN2,-0.196045
HXT4,RGT1,-0.229031
HXT4,SOK2,-0.099374
HXT4,TEC1,0.100030
HXT5,IXR1,-0.022904
HXT5,MSN2,0.000000
HXT5,PIP2,0.000000
HXT5,RAP1,-0.166341
HXT5,SKO1,0.051325
HXT5,SOK2,-0.231354
HXT5,TEC1,-0.067305
HXT5,YAP1,0.000000
HXT6,ASH1,0.071497
HXT6,INO4,0.009057
HXT6,MSN2,0.000000
HXT6,NRG1,0.000000
HXT6,PHO4,-0.211167
HXT6,SOK2,0.000000
HXT6,TEC1,0.000000
HXT6,TUP1,0.000000
HXT7,CRZ1,0.000000
HXT7,PDR1,-0.045975
HXT7,PHO4,-0.294832
HXT7,SOK2,-0.283955
HXT7,TEC1,0.000000
HXT7,TUP1,-0.127842
HXT8,SOK2,0.110283
HXT8,TEC1,0.177836
HXT9,PDR1,-0.191700
HXT9,PDR3,0.065725
HXT9,ROX1,-0.085176
HXT9,STE12,0.000000
HYM1,STE12,-0.089202
HYP2,ABF1,-0.112624
HYP2,HAP1,0.057463
HYP2,RAP1,0.335891
IAH1,INO4,0.051059
IBA57,CIN5,0.000000
IBA57,FHL1,0.052530
IBA57,IFH1,-0.157518
IBA57,YAP1,0.000000
ICE2,UME6,0.220959
ICL1,ADR1,0.016685
ICL1,CAT8,0.000000
ICL1,STE12,-0.079185
ICL1,ZAP1,-0.095077
ICL2,ADR1,-0.186838
ICL2,STE12,0.000000
ICP55,ACE2,0.000000
ICP55,YAP1,0.039726
ICS2,ACE2,0.188532
ICS2,FHL1,-0.178130
ICS2,MSN2,0.173297
ICS2,PDR1,0.097654
ICS2,SKN7,0.000000
ICS2,SKO1,-0.021577
ICS2,SOK2,-0.008613
ICS3,SOK2,0.188235
ICT1,MSN2,-0.120729
ICT1,PDR1,-0.024109
ICT1,PDR3,0.000000
ICT1,STE12,-0.135814
ICY1,ADR1,-0.192331
ICY1,CIN5,-0.182988
ICY1,GCN4,-0.096277
ICY1,MSN2,-0.017884
ICY1,NRG1,0.043779
ICY1,PDR3,-0.102725
ICY1,SKN7,-0.039087
ICY1,SOK2,-0.004620
ICY1,STE12,-0.248759
ICY1,SWI4,0.000000
ICY1,TEC1,0.202899
ICY1,UME6,0.000000
ICY2,CBF1,0.091502
ICY2,GCN4,0.031070
ICY2,MSN2,-0.134674
ICY2,RAP1,0.002436
ICY2,SKO1,0.019382
ICY2,YAP1,-0.221567
IDH1,ABF1,0.226009
IDH1,CBF1,0.000000
IDH1,MOT3,0.000000
IDH1,MSN2,-0.134097
IDH1,ROX1,-0.078373
IDH1,RTG3,-0.098297
IDH2,MSN2,-0.150102
IDH2,NRG1,-0.215976
IDH2,RTG3,0.000000
IDP1,GCN4,-0.109578
IDP1,LEU3,0.143289
IDP3,BAS1,-0.322862
IDP3,HAP4,0.000000
IDP3,INO4,0.013851
IES1,CIN5,0.247673
IES1,RAP1,0.000000
IES1,YRM1,0.003063
IES6,SOK2,0.107274
IES6,STE12,0.109863
IGD1,ABF1,-0.162833
IGD1,ACE2,0.121000
IGD1,GCN4,0.000000
IGD1,MIG3,0.000000
IGD1,MSN2,0.000000
IGD1,PDR1,0.000000
IGD1,SFP1,0.000000
IGD1,SOK2,0.000000
IGD1,SWI4,-0.014493
IGD1,SWI5,0.000000
IGD1,UME6,0.000000
IGD1,YAP1,0.000000
IGD1,YOX1,-0.497259
IKI3,YOX1,-0.082373
ILM1,MSN2,-0.204931
ILM1,MSN4,0.024595
ILS1,GCN4,-0.201623
ILV2,GCN4,0.000000
ILV2,HSF1,-0.092413
ILV2,LEU3,0.134155
ILV2,RAP1,0.023534
ILV3,GCN4,0.000000
ILV3,LEU3,0.000000
ILV3,STE12,0.524975
ILV5,GCN4,0.097586
ILV5,MSN2,0.000000
ILV5,STE12,0.066196
ILV6,STE12,0.055037
IMA2,ASH1,0.000000
IMA2,MIG1,0.000000
IMA2,MSN2,0.000000
IMA2,PDR1,-0.259108
IMA2,PDR3,0.000000
IMA2,TUP1,0.000000
IMA2,YAP1,-0.158248
IMA3,MIG1,0.000000
IMA3,MSN2,0.000000
IMA3,PDR1,-0.093328
IMA3,PDR3,0.000000
IMA3,STE12,0.000000
IMA3,TEC1,0.000000
IMA3,TUP1,0.000000
IMA3,YAP1,0.000000
IMA3,YAP6,0.000000
IMA4,MSN2,-0.078475
IMA4,MSN4,0.000000
IMA4,YAP1,0.000000
IMA5,TEC1,0.109966
IMD2,RAP1,0.320940
IMD3,CIN5,-0.189065
IMD4,STE12,0.473609
IMD4,YRM1,-0.268690
IME1,ADR1,0.000000
IME1,MSN2,0.037454
IME1,RAP1,-0.150261
IME1,SOK2,0.082325
IME2,IME1,-0.112302
IME2,STE12,-0.150535
IME2,YAP5,0.000000
IML2,MSN2,-0.054095
IML2,PDR3,0.000000
IMO32,CIN5,0.000000
IMO32,RAP1,-0.070673
INH1,MSN2,0.052393
INH1,PHO4,-0.178665
INO1,INO2,-0.295508
INO1,INO4,0.098486
INO1,MSN2,-0.103460
INO1,OAF1,0.165797
INO1,UME6,0.021811
INO2,INO4,-0.001548
INP52,STE12,0.090649
INP53,STE12,-0.021794
IOC2,ABF1,0.000104
IOC3,ABF1,0.000000
IOC3,YRM1,-0.088732
IOC4,HAP2,0.174342
IPP1,ABF1,-0.391487
IPP1,RAP1,0.000000
IPT1,ABF1,-0.114630
IPT1,CBF1,0.000000
IPT1,OAF1,-0.181891
IPT1,PDR1,0.000000
IPT1,PDR3,0.122745
IPT1,PIP2,0.149553
IPT1,SOK2,0.000000
IPT1,TUP1,0.000000
IQG1,YHP1,0.510596
IRA1,STE12,-0.071107
IRA2,CIN5,0.001408
IRA2,HSF1,0.095782
IRA2,MSN2,0.000000
IRA2,STE12,0.000000
IRA2,TEC1,-0.121923
IRC15,MSN2,0.087785
IRC15,SOK2,0.000000
IRC15,UME6,0.000000
IRC15,YAP1,0.347375
IRC18,ABF1,-0.146637
IRC18,SUM1,-0.205464
IRC22,RAP1,-0.068522
IRC24,MSN4,-0.001690
IRC3,ACA1,0.127576
IRC3,YOX1,-0.114928
IRC7,GCN4,0.000000
IRC7,MSN2,-0.334252
IRC7,SOK2,0.013435
